370	0.936853442
371	0.937672473
372	0.938484256
373	0.939288855
374	0.940086333
375	0.940876753
376	0.941660178
377	0.94243667
378	0.94320629
379	0.943969099
380	0.944725157
381	0.945474524
382	0.946217258
383	0.94695342
384	0.947683067
385	0.948406256
386	0.949123045
387	0.949833491
388	0.950537649
389	0.951235575
390	0.951927324
391	0.952612952
392	0.953292512
393	0.953966058
394	0.954633642
395	0.955295319
396	0.95595114
397	0.956601157
398	0.957245421
399	0.957883983
400	0.958516894
401	0.959144204
402	0.959765963
403	0.960382218
404	0.96099302
405	0.961598416
406	0.962198455
407	0.962793183
408	0.963382648
409	0.963966896
410	0.964545973
411	0.965119925
412	0.965688799
413	0.966252637
414	0.966811486
415	0.967365388
416	0.967914389
417	0.968458531
418	0.968997858
419	0.969532411
420	0.970062234
421	0.970587367
422	0.971107854
423	0.971623733
424	0.972135048
425	0.972641837
426	0.973144141
427	0.973642
428	0.974135453
429	0.974624538
430	0.975109296
431	0.975589763
432	0.976065978
433	0.976537978
434	0.977005802
435	0.977469485
436	0.977929064
437	0.978384576
438	0.978836057
439	0.979283543
440	0.979727068
441	0.980166668
442	0.980602377
443	0.98103423
444	0.981462262
445	0.981886505
446	0.982306994
447	0.982723762
448	0.983136841
449	0.983546264
450	0.983952064
451	0.984354273
452	0.984752922
453	0.985148043
454	0.985539667
455	0.985927826
456	0.986312549
457	0.986693867
458	0.987071811
459	0.98744641
460	0.987817693
461	0.988185691
462	0.988550432
463	0.988911945
464	0.989270259
465	0.989625402
466	0.989977401
467	0.990326286
468	0.990672083
469	0.991014819
470	0.991354522
471	0.991691219
472	0.992024936
473	0.9923557
474	0.992683537
475	0.993008472
476	0.993330531
477	0.99364974
478	0.993966125
479	0.994279709
480	0.994590518
481	0.994898576
482	0.995203908
483	0.995506538
484	0.99580649
485	0.996103787
486	0.996398452
487	0.996690511
488	0.996979984
489	0.997266896
490	0.997551268
491	0.997833124
492	0.998112485
493	0.998389374
494	0.998663812
495	0.998935822
496	0.999205424
497	0.999472641
498	0.999737492
499	1
