RT,SERIALNO,SPORDER,PUMA00,PUMA10,ST,ADJINC,PWGTP,AGEP,CIT,CITWP05,CITWP12,COW,DDRS,DEAR,DEYE,DOUT,DPHY,DRAT,DRATX,DREM,ENG,FER,GCL,GCM,GCR,HINS1,HINS2,HINS3,HINS4,HINS5,HINS6,HINS7,INTP,JWMNP,JWRIP,JWTR,LANX,MAR,MARHD,MARHM,MARHT,MARHW,MARHYP05,MARHYP12,MIG,MIL,MLPA,MLPB,MLPCD,MLPE,MLPFG,MLPH,MLPI,MLPJ,MLPK,NWAB,NWAV,NWLA,NWLK,NWRE,OIP,PAP,RELP,RETP,SCH,SCHG,SCHL,SEMP,SEX,SSIP,SSP,WAGP,WKHP,WKL,WKW,WRK,YOEP05,YOEP12,ANC,ANC1P05,ANC1P12,ANC2P05,ANC2P12,DECADE,DIS,DRIVESP,ESP,ESR,FOD1P,FOD2P,HICOV,HISP,INDP,JWAP,JWDP,LANP05,LANP12,MIGPUMA00,MIGPUMA10,MIGSP05,MIGSP12,MSP,NAICSP,NATIVITY,NOP,OC,OCCP10,OCCP12,PAOC,PERNP,PINCP,POBP05,POBP12,POVPIP,POWPUMA00,POWPUMA10,POWSP05,POWSP12,PRIVCOV,PUBCOV,QTRBIR,RAC1P,RAC2P05,RAC2P12,RAC3P05,RAC3P12,RACAIAN,RACASN,RACBLK,RACNHPI,RACNUM,RACSOR,RACWHT,RC,SCIENGP,SCIENGRLP,SFN,SFR,SOCP10,SOCP12,VPS,WAOB,FAGEP,FANCP,FCITP,FCITWP,FCOWP,FDDRSP,FDEARP,FDEYEP,FDOUTP,FDPHYP,FDRATP,FDRATXP,FDREMP,FENGP,FESRP,FFERP,FFODP,FGCLP,FGCMP,FGCRP,FHINS1P,FHINS2P,FHINS3C,FHINS3P,FHINS4C,FHINS4P,FHINS5C,FHINS5P,FHINS6P,FHINS7P,FHISP,FINDP,FINTP,FJWDP,FJWMNP,FJWRIP,FJWTRP,FLANP,FLANXP,FMARHDP,FMARHMP,FMARHTP,FMARHWP,FMARHYP,FMARP,FMIGP,FMIGSP,FMILPP,FMILSP,FOCCP,FOIP,FPAP,FPOBP,FPOWSP,FRACP,FRELP,FRETP,FSCHGP,FSCHLP,FSCHP,FSEMP,FSEXP,FSSIP,FSSP,FWAGP,FWKHP,FWKLP,FWKWP,FWRKP,FYOEP,PWGTP1,PWGTP2,PWGTP3,PWGTP4,PWGTP5,PWGTP6,PWGTP7,PWGTP8,PWGTP9,PWGTP10,PWGTP11,PWGTP12,PWGTP13,PWGTP14,PWGTP15,PWGTP16,PWGTP17,PWGTP18,PWGTP19,PWGTP20,PWGTP21,PWGTP22,PWGTP23,PWGTP24,PWGTP25,PWGTP26,PWGTP27,PWGTP28,PWGTP29,PWGTP30,PWGTP31,PWGTP32,PWGTP33,PWGTP34,PWGTP35,PWGTP36,PWGTP37,PWGTP38,PWGTP39,PWGTP40,PWGTP41,PWGTP42,PWGTP43,PWGTP44,PWGTP45,PWGTP46,PWGTP47,PWGTP48,PWGTP49,PWGTP50,PWGTP51,PWGTP52,PWGTP53,PWGTP54,PWGTP55,PWGTP56,PWGTP57,PWGTP58,PWGTP59,PWGTP60,PWGTP61,PWGTP62,PWGTP63,PWGTP64,PWGTP65,PWGTP66,PWGTP67,PWGTP68,PWGTP69,PWGTP70,PWGTP71,PWGTP72,PWGTP73,PWGTP74,PWGTP75,PWGTP76,PWGTP77,PWGTP78,PWGTP79,PWGTP80,FDISP,FPERNP,FPINCP,FPRIVCOVP,FPUBCOVP
P,2011000007500,3,3302,-9,25,1073094,12,9,1,,,,2,2,2,,2,,,2,2,,,,,2,2,2,1,2,2,2,,,,,1,5,,,,,,,1,,,,,,,,,,,,,,,,,,2,,2,5,6,,1,,,,,,,,,,1,706,-9,999,-9,,2,,1,,,,1,1,,,,708,-9,,,,,,,1,4,1,,,,,,25,-9,34,,,,,2,1,3,6,43,-9,26,-9,0,1,0,0,1,0,0,1,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,16,15,3,2,9,19,21,16,3,23,12,29,17,2,4,11,17,5,2,27,15,5,21,12,4,10,3,13,12,10,18,18,22,16,12,32,12,19,20,10,14,11,17,23,9,7,13,4,22,4,12,3,13,24,24,13,3,10,29,4,3,18,9,13,19,11,15,14,20,6,4,12,4,12,12,3,12,12,0,0,0,0,1
P,2011000007502,1,1500,-9,25,1073094,21,65,1,,,,2,2,2,2,2,,,2,,,2,,,1,1,1,2,2,2,2,420,,,,2,1,2,2,2,2,1999,-9,3,4,,,,,,,,,,2,5,2,2,3,0,0,0,0,1,,21,0,2,0,7500,0,,3,,2,,,1,22,-9,999,-9,,2,,,6,2304,,1,1,,,,,,2500,-9,25,-9,1,,1,,0,,,4,0,7920,54,-9,501,,,,,1,1,3,1,1,-9,69,-9,0,0,0,0,1,0,1,0,2,2,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,1,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,20,33,18,37,20,18,36,19,6,37,35,6,25,21,7,22,7,27,38,23,21,7,26,6,21,18,5,20,45,7,7,39,22,24,37,19,39,26,6,19,20,40,23,34,19,22,34,19,8,31,36,7,21,24,8,24,6,20,33,21,24,7,21,7,19,22,7,19,40,7,6,37,24,23,34,22,37,17,4,0,0,0,1,1
P,2011000007502,2,1500,-9,25,1073094,21,79,1,,,,2,2,2,2,2,,,2,,,2,,,1,2,1,2,2,2,2,0,,,,2,1,2,2,3,2,1999,-9,3,4,,,,,,,,,,2,5,2,2,2,0,0,1,136000,1,,24,0,1,0,26400,0,,3,,2,,,1,20,-9,999,-9,,2,,,6,2418,,1,1,,,,,,2500,-9,25,-9,1,,1,,0,,,,0,162400,17,-9,501,,,,,1,1,3,1,1,-9,69,-9,0,0,0,0,1,0,1,0,1,2,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,1,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,24,29,25,31,19,22,31,27,6,35,31,6,22,16,8,19,7,29,34,20,22,7,27,6,22,18,6,17,33,8,5,45,21,22,36,17,40,23,6,21,19,35,18,44,26,21,34,16,5,37,34,6,24,23,7,22,7,22,41,24,23,8,18,7,19,21,6,16,52,6,9,37,23,19,28,22,31,21,5,0,0,0,1,1
P,2011000007518,1,1000,-9,25,1073094,49,48,1,,,,2,2,2,1,1,,,1,,2,2,,,1,2,2,1,2,2,2,0,,,,2,1,2,2,1,2,2000,-9,1,4,,,,,,,,,,2,5,2,2,3,0,0,0,0,1,,14,0,2,8000,0,0,,3,,2,,,1,22,-9,999,-9,,1,,,6,,,1,1,,,,,,,,,,1,,1,,0,,,4,0,8000,25,-9,265,,,,,1,1,1,1,1,-9,69,-9,0,0,0,0,1,0,1,0,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,81,17,47,21,51,52,19,37,14,87,71,48,56,55,16,49,69,43,52,15,15,72,48,75,46,49,71,57,81,14,15,54,40,44,73,51,18,51,61,86,83,14,49,17,43,50,15,42,14,69,75,49,46,57,19,49,78,52,45,17,17,78,44,86,58,40,86,50,70,20,19,48,57,40,65,49,14,47,55,0,0,0,0,0
P,2011000007518,2,1000,-9,25,1073094,51,59,1,,,2,2,2,2,2,2,6,1,2,,,2,,,1,2,2,2,2,2,2,0,45,1,1,2,1,2,2,2,2,2000,-9,1,2,0,0,1,0,0,0,0,0,0,3,5,3,3,3,3000,0,1,0,1,,16,0,1,0,0,35000,40,1,1,1,,,1,22,-9,999,-9,,2,1,,1,,,1,1,7860,82,34,,,,,,,1,6111,1,,0,9620,N.A.,,35000,38000,25,-9,265,2700,-9,25,-9,1,2,3,1,1,-9,69,-9,0,0,0,0,1,0,1,0,,,,,537062,N.A.//,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,87,16,43,17,41,52,18,48,13,71,72,54,60,52,16,55,77,60,53,13,16,79,54,83,48,49,78,57,91,16,19,48,52,58,78,47,17,40,47,72,73,13,54,18,55,48,14,49,15,92,83,44,56,55,15,62,80,49,46,19,17,90,51,87,55,52,75,54,81,15,21,48,49,43,74,52,15,52,56,0,0,0,0,0
P,2011000007518,3,1000,-9,25,1073094,47,18,1,,,1,2,2,2,2,2,,,2,,,,,,1,2,2,1,2,2,2,0,30,2,1,2,5,,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0,0,2,0,2,14,14,0,1,0,0,250,3,1,5,1,,,1,22,-9,999,-9,,2,2,,1,,,1,1,4970,220,127,,,,,,,6,4451,1,,0,4720,N.A.,,250,250,25,-9,265,1000,-9,25,-9,1,1,3,1,1,-9,69,-9,0,0,0,0,1,0,1,0,,,,,412010,N.A.//,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,62,88,18,55,24,42,34,19,47,13,90,73,31,45,36,15,64,50,40,55,21,13,67,25,54,76,79,61,58,75,11,15,56,55,70,59,42,23,45,35,64,85,12,44,17,37,36,12,49,12,54,65,31,37,46,14,64,45,40,63,20,15,76,51,62,56,65,63,47,109,19,18,68,62,47,90,45,27,43,41,0,1,1,0,0
P,2011000007529,1,4500,-9,25,1073094,19,48,1,,,1,2,2,2,2,2,,,2,,2,2,,,1,2,2,2,2,2,2,0,10,1,1,2,1,2,2,1,2,1990,-9,1,4,,,,,,,,,,2,5,2,3,2,0,0,0,0,1,,16,0,2,0,0,21800,30,1,1,1,,,1,26,-9,999,-9,,2,1,,1,,,1,1,8680,60,19,,,,,,,1,722Z,1,,0,4020,N.A.,4,21800,21800,25,-9,354,4500,-9,25,-9,1,2,4,1,1,-9,69,-9,0,0,0,0,1,0,1,0,,,,,352010,N.A.//,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,22,5,20,19,29,35,5,7,33,16,6,40,31,18,21,5,17,21,20,19,17,5,19,22,34,38,6,6,28,18,6,36,34,20,19,6,23,16,19,19,21,6,17,18,30,32,6,6,33,18,6,35,31,18,20,5,19,21,21,21,20,6,18,20,31,31,6,7,31,18,7,30,33,19,19,6,17,19,15,17,0,1,1,0,0
P,2011000007529,2,4500,-9,25,1073094,21,44,1,,,1,2,2,2,2,2,,,2,,,2,,,1,2,2,2,2,2,2,0,8,1,1,2,1,2,2,1,2,1990,-9,1,4,,,,,,,,,,3,5,3,3,3,0,0,1,0,1,,15,0,1,0,0,35000,55,1,1,1,,,1,142,-9,999,-9,,2,1,,1,,,1,1,2880,56,17,,,,,,,1,3327,1,,0,8030,N.A.,,35000,35000,25,-9,354,4500,-9,25,-9,1,2,1,1,1,-9,69,-9,0,0,0,0,1,0,1,0,,,,,514041,N.A.//,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,6,21,23,35,40,6,6,36,20,5,40,33,19,21,6,19,20,20,21,19,6,20,21,35,38,5,6,35,19,6,39,38,16,20,7,22,20,20,20,22,6,20,21,30,30,6,7,36,22,7,32,34,23,21,7,23,21,20,22,20,7,19,18,38,29,6,7,35,21,6,36,33,22,20,4,22,18,19,18,0,1,1,0,0
P,2011000007529,3,4500,-9,25,1073094,29,20,1,,,1,2,2,2,2,2,,,2,,2,,,,2,1,2,2,2,2,2,0,6,1,1,2,5,,,,,,,1,4,,,,,,,,,,3,5,2,3,3,0,0,2,0,2,15,19,0,2,0,0,4400,35,1,1,1,,,2,26,-9,142,-9,,2,1,,1,,,1,1,8680,188,113,,,,,,,6,722Z,1,,0,4020,N.A.,4,4400,4400,25,-9,354,4500,-9,25,-9,1,2,4,1,1,-9,69,-9,0,0,0,0,1,0,1,0,,,,,352010,N.A.//,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,9,26,26,61,48,8,7,64,24,7,48,47,31,32,7,29,29,33,27,27,8,34,28,42,60,9,10,47,29,9,50,43,24,28,8,30,32,29,33,24,10,25,26,62,58,8,8,53,22,8,47,46,36,30,9,24,34,33,31,27,7,29,28,47,38,10,9,44,28,9,59,59,23,26,8,30,28,25,33,0,1,1,0,0
P,2011000007574,1,4100,-9,25,1073094,16,59,1,,,2,2,2,2,2,2,,,2,,,2,,,1,2,2,2,2,2,2,0,30,1,1,2,3,2,2,1,2,1970,-9,1,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,,22,0,2,0,0,45400,40,1,4,1,,,2,142,-9,51,-9,,2,1,,1,5404,,1,1,8270,92,47,,,,,,,4,6231,1,,0,2010,N.A.,4,45400,45400,6,-9,398,3700,-9,25,-9,1,2,4,1,1,-9,69,-9,0,0,0,0,1,0,1,0,2,2,,,211020,N.A.//,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,5,16,13,12,21,16,4,15,4,5,28,14,23,13,15,28,13,23,5,14,5,14,13,15,26,16,4,23,5,5,29,15,30,15,23,35,15,27,5,19,5,18,17,16,26,17,6,16,5,6,34,16,21,13,18,31,16,24,4,17,4,15,15,14,27,11,5,14,4,3,21,17,22,13,20,27,11,27,5,13,0,0,1,0,0
P,2011000007649,1,3900,-9,25,1073094,14,35,1,,,2,2,2,2,2,2,,,2,,2,2,,,1,2,2,2,2,2,2,0,15,1,1,2,1,2,2,1,2,1997,-9,1,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,2,15,19,0,2,0,0,12000,16,1,1,1,,,2,50,-9,32,-9,,2,1,,1,,,1,1,8190,76,34,,,,,,,1,622,1,,0,3600,N.A.,3,12000,12000,25,-9,312,4000,-9,25,-9,1,2,3,1,1,-9,69,-9,0,0,0,0,1,0,1,0,,,,,311010,N.A.//,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,5,15,25,5,4,24,14,14,23,13,21,13,15,13,4,15,5,3,13,15,24,16,3,27,25,4,14,12,4,14,5,15,13,15,22,16,21,23,12,13,3,15,23,5,4,21,13,14,25,16,22,12,13,14,5,14,4,5,14,11,26,15,4,28,24,5,15,17,5,14,4,15,14,15,20,15,21,25,0,0,0,0,0
P,2011000007649,2,3900,-9,25,1073094,14,38,1,,,4,2,2,2,2,2,,,2,,,2,,,1,2,2,2,2,2,2,0,50,1,1,2,1,2,2,1,2,1997,-9,1,4,,,,,,,,,,3,5,3,3,3,0,0,1,0,1,,21,0,1,0,0,70000,40,1,1,1,,,1,22,-9,999,-9,,2,1,,1,5301,,1,1,9470,272,143,,,,,,,1,92MP,1,,0,3800,N.A.,,70000,70000,25,-9,312,1400,-9,25,-9,1,2,3,1,1,-9,69,-9,0,0,0,0,1,0,1,0,2,2,,,333010,N.A.//,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,6,14,26,4,4,22,16,14,26,14,22,14,15,13,4,13,4,4,13,14,24,14,4,28,27,5,13,11,4,16,5,14,15,16,23,15,23,24,13,13,3,15,25,5,4,22,15,13,24,14,21,15,12,13,4,16,4,5,14,12,22,13,4,28,23,5,15,18,4,15,4,16,15,14,20,14,25,27,0,0,0,0,0
P,2011000007649,3,3900,-9,25,1073094,13,10,1,,,,2,2,2,,2,,,2,,,,,,1,2,2,2,2,2,2,,,,,2,5,,,,,,,1,,,,,,,,,,,,,,,,,,2,,2,7,7,,2,,,,,,,,,,2,50,-9,32,-9,,2,,1,,,,1,1,,,,,,,,,,,,1,1,1,,,,,,25,-9,312,,,,,1,2,3,1,1,-9,69,-9,0,0,0,0,1,0,1,1,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,4,14,24,4,4,19,14,15,26,16,20,12,16,13,4,13,5,5,13,11,23,13,4,26,24,4,13,14,5,15,4,13,15,16,21,15,23,23,12,14,4,14,26,4,5,21,16,13,22,14,22,15,13,13,4,14,4,5,15,12,22,12,4,26,22,5,13,17,5,15,5,13,15,13,25,14,20,23,0,0,0,0,0
P,2011000007649,4,3900,-9,25,1073094,16,8,1,,,,2,2,2,,2,,,2,,,,,,1,2,2,2,2,2,2,,,,,2,5,,,,,,,1,,,,,,,,,,,,,,,,,,2,,2,4,4,,1,,,,,,,,,,2,22,-9,32,-9,,2,,1,,,,1,1,,,,,,,,,,,,1,1,1,,,,,,25,-9,312,,,,,1,2,3,1,1,-9,69,-9,0,0,0,0,1,0,1,1,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,17,6,18,28,5,5,25,17,15,28,17,22,14,16,13,4,16,5,5,15,16,30,16,4,29,27,4,15,13,5,16,5,14,15,17,26,18,24,26,14,15,4,15,26,6,5,24,18,14,26,16,26,16,15,15,5,18,5,5,16,12,26,14,5,29,25,6,15,21,6,14,5,15,17,17,23,17,27,34,0,0,0,0,0
P,2011000007649,5,3900,-9,25,1073094,13,5,1,,,,2,2,2,,2,,,2,,,,,,1,2,2,2,2,2,2,,,,,2,5,,,,,,,1,,,,,,,,,,,,,,,,,,2,,3,1,2,,2,,,,,,,,,,2,50,-9,32,-9,,2,,1,,,,1,1,,,,,,,,,,,,1,1,1,,,,,,25,-9,312,,,,,1,2,3,1,1,-9,69,-9,0,0,0,0,1,0,1,1,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,4,13,23,4,4,19,15,15,26,16,20,13,16,13,4,13,4,5,13,12,23,14,4,26,24,3,13,13,4,15,4,13,15,16,21,16,23,23,11,14,3,14,25,4,4,22,15,13,22,15,22,14,12,13,5,13,4,5,14,12,22,11,4,26,23,5,13,16,4,14,4,14,14,12,26,13,20,23,0,0,0,0,0
P,2011000007693,1,800,-9,25,1073094,12,67,1,,,1,2,2,2,2,2,,,2,,,2,,,2,2,1,2,2,2,2,0,25,1,1,2,1,2,2,1,2,1966,-9,1,4,,,,,,,,,,2,5,2,2,3,0,0,0,0,1,,16,0,1,0,22300,8800,18,1,1,1,,,2,142,-9,148,-9,,2,1,,1,,,1,1,5680,123,79,,,,,,,1,454310,1,,0,5850,N.A.,,8800,31100,25,-9,331,1100,-9,25,-9,2,1,4,1,1,-9,69,-9,0,0,0,0,1,0,1,0,,,,,439051,N.A.//,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,5,12,13,23,13,20,11,19,12,12,3,10,12,3,19,23,5,3,14,4,14,15,2,13,3,11,23,12,21,4,12,26,21,10,13,10,13,13,21,13,25,11,13,4,12,4,11,3,10,10,22,15,11,21,5,3,19,19,14,21,13,3,23,13,15,16,3,13,3,18,13,4,3,11,12,14,11,12,0,0,0,0,0
P,2011000007693,2,800,-9,25,1073094,12,65,1,,,1,2,2,2,2,2,,,2,,,2,,,2,2,1,2,2,2,2,0,20,1,1,2,1,2,2,1,2,1966,-9,1,4,,,,,,,,,,2,5,2,2,3,0,0,1,0,1,,16,0,2,0,9100,3700,12,1,5,1,,,2,939,-9,142,-9,,2,1,,1,,,1,1,5380,206,121,,,,,,,1,45211,1,,0,5620,N.A.,4,3700,12800,25,-9,331,1000,-9,25,-9,2,1,3,1,1,-9,69,-9,0,0,0,0,1,0,1,0,,,,,435081,N.A.//,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,5,12,13,19,13,19,12,24,13,11,4,14,15,3,22,22,4,4,14,3,16,18,3,14,3,10,21,14,22,4,14,23,20,12,15,10,13,14,20,12,22,14,12,4,12,3,12,4,11,12,21,11,13,25,4,4,19,21,14,20,12,4,18,12,17,14,3,14,4,20,13,3,4,13,13,14,10,11,0,0,0,0,0
P,2011000007753,1,3100,-9,25,1073094,18,46,5,,,1,2,2,2,2,2,,,2,1,2,2,,,1,2,2,2,2,2,2,0,40,1,1,1,1,2,2,2,2,1998,-9,1,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,,21,0,2,0,0,60000,40,1,1,1,1997,-9,2,51,-9,425,-9,6,2,1,,1,3401,,1,1,9290,81,34,629,-9,,,,,1,814,2,,0,410,N.A.,2,60000,60000,362,-9,501,3400,-9,25,-9,1,2,4,1,1,-9,69,-9,0,0,0,0,1,0,1,0,2,2,,,119141,N.A.//,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,7,14,28,33,22,19,19,14,31,16,22,4,5,25,20,7,20,17,9,31,29,20,17,5,21,15,20,21,5,16,15,48,30,6,5,23,19,21,5,38,27,22,23,6,13,15,15,19,4,15,16,29,25,4,6,30,18,19,27,6,6,22,14,29,21,18,19,20,22,13,19,5,6,30,36,5,23,18,0,0,0,0,0
P,2011000007753,2,3100,-9,25,1073094,19,38,1,,,1,2,2,2,2,2,,,2,1,,2,,,1,2,2,2,2,2,2,0,15,1,1,1,1,2,2,1,2,1998,-9,1,4,,,,,,,,,,3,5,3,3,3,0,0,1,0,1,,21,0,1,0,0,60000,40,1,1,1,,,1,84,-9,999,-9,,2,1,,1,6200,,1,1,8180,109,67,629,-9,,,,,1,621M,1,,0,20,N.A.,,60000,60000,4,-9,501,1300,-9,25,-9,1,2,4,1,1,-9,69,-9,0,0,0,0,1,0,1,0,2,2,,,111021,N.A.//,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,5,6,23,26,34,16,19,19,13,26,17,20,6,6,29,32,6,18,18,6,33,34,21,21,7,18,17,23,22,5,17,20,39,28,7,5,30,24,23,5,31,30,19,18,8,20,21,21,17,6,17,14,37,33,6,7,34,23,23,31,6,6,18,20,34,19,16,21,22,28,15,19,5,5,28,30,4,21,19,0,0,0,0,0
P,2011000007753,3,3100,-9,25,1073094,19,10,1,,,,2,2,2,,2,,,2,1,,,,,1,2,2,2,2,2,2,,,,,1,5,,,,,,,1,,,,,,,,,,,,,,,,,,2,,3,7,7,,1,,,,,,,,,,2,51,-9,84,-9,,2,,1,,,,1,1,,,,629,-9,,,,,,,1,3,1,,,,,,25,-9,501,,,,,1,2,4,1,1,-9,69,-9,0,0,0,0,1,0,1,1,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,4,6,29,26,35,18,16,18,20,25,20,17,4,6,36,38,8,23,17,9,26,26,24,17,5,17,21,20,23,5,21,28,18,37,5,4,34,22,28,6,39,33,15,17,5,20,22,12,20,8,16,15,39,37,5,6,33,24,31,26,8,7,19,18,32,23,22,16,17,37,16,14,7,7,36,24,4,20,16,0,0,0,0,0
P,2011000007787,1,3000,-9,25,1073094,10,78,1,,,1,2,2,2,2,2,,,2,,,2,,,2,2,1,2,2,2,2,30,,,,2,5,,,,,,,1,4,,,,,,,,,,2,1,2,1,2,0,0,0,4100,1,,16,0,2,0,12200,6100,30,1,5,2,,,1,51,-9,999,-9,,2,,,3,,,1,1,5070,,,,,,,,,6,44611,1,,0,4760,N.A.,4,6100,22430,25,-9,213,,,,,2,1,2,1,1,-9,69,-9,0,0,0,0,1,0,1,0,,,,,412031,N.A.//,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,11,4,12,19,11,4,3,11,9,2,15,12,22,14,7,15,2,11,8,10,11,18,10,3,10,17,17,10,9,17,3,12,3,3,12,3,17,11,10,9,10,15,12,3,9,18,16,11,12,17,3,10,3,4,10,3,17,9,10,9,12,3,11,21,9,4,2,8,14,2,16,9,19,17,11,15,3,10,0,0,0,0,0
